variant,model,fold,n_train,n_test,n_pos_test,precision,recall,f1,roc_auc,pr_auc,mcc,ce_at_20,method,brier,nll,ece
severity,logistic_regression,2,21520,2391,230,0.7459016393442623,0.39565217391304347,0.5170454545454546,0.9591594068768484,0.7223001326149584,0.5109387892459235,0.9260869565217391,platt,0.04872096505607658,0.16683980533683898,0.037722354500493174
severity,logistic_regression,3,21520,2391,230,0.7985074626865671,0.4652173913043478,0.5879120879120879,0.9564996076695572,0.7371471706623612,0.5803711959043227,0.9130434782608695,platt,0.0458954185552444,0.1633809976646089,0.034269412886018355
severity,logistic_regression,4,21520,2391,230,0.8409090909090909,0.4826086956521739,0.6132596685082873,0.9565438705913124,0.7642165950947396,0.6105303298944545,0.9043478260869565,platt,0.04373716928688193,0.15979605266769017,0.025589008270368866
severity,logistic_regression,5,21520,2391,230,0.7718120805369127,0.5,0.6068601583113457,0.9518781562481138,0.7418424104426654,0.5906970866596473,0.8869565217391304,platt,0.04557000256779142,0.16069606442597054,0.023145648652908895
severity,logistic_regression,6,21520,2391,230,0.7777777777777778,0.45652173913043476,0.5753424657534246,0.9672937247248656,0.7610260929378821,0.5654638134170215,0.9478260869565217,platt,0.04440537138531057,0.15347312210734762,0.03191556707835234
severity,logistic_regression,7,21520,2391,231,0.8372093023255814,0.4675324675324675,0.6,0.9668189834856502,0.7721338069587924,0.5986558318564261,0.9437229437229437,platt,0.04394544747510102,0.1536604675025379,0.033187792409508116
severity,logistic_regression,8,21520,2391,231,0.8188405797101449,0.48917748917748916,0.6124661246612466,0.9687229437229437,0.7814778502076554,0.6050345146486513,0.948051948051948,platt,0.041937363780205225,0.14909143235336217,0.031752947980009036
severity,logistic_regression,9,21520,2391,231,0.8307692307692308,0.4675324675324675,0.5983379501385041,0.9499258457591792,0.7530107214906754,0.595877532843684,0.9134199134199135,platt,0.04415074883098885,0.15885206086530634,0.026660769458428497
severity,logistic_regression,10,21520,2391,231,0.7417218543046358,0.48484848484848486,0.5863874345549738,0.963145342312009,0.7550074066698085,0.5669498590905173,0.9307359307359307,platt,0.04527759476847622,0.15543128588693658,0.03306647687056405
severity,logistic_regression,1,21519,2392,231,0.7441860465116279,0.5541125541125541,0.6352357320099256,0.9650103868058519,0.7749508881291793,0.6102838268082436,0.9307359307359307,isotonic,0.041605570260064194,0.13743090115014855,0.017480432332870093
severity,logistic_regression,2,21520,2391,230,0.7516778523489933,0.48695652173913045,0.5910290237467019,0.9588898054443394,0.7244379496137301,0.5730936042333,0.9260869565217391,isotonic,0.04532609491343857,0.1487693673457091,0.017531730071213177
severity,logistic_regression,3,21520,2391,230,0.7468354430379747,0.5130434782608696,0.6082474226804123,0.9577097961893647,0.7343323478490118,0.5869676122234062,0.9130434782608695,isotonic,0.04370216947138335,0.14738361434717734,0.014231765840937367
severity,logistic_regression,4,21520,2391,230,0.8026315789473685,0.5304347826086957,0.6387434554973822,0.9586272458402915,0.7655409828309742,0.62424745117707,0.908695652173913,isotonic,0.0423533149150897,0.14347997875427354,0.013924801754452916
severity,logistic_regression,5,21520,2391,230,0.7283236994219653,0.5478260869565217,0.6253101736972705,0.9528298090658511,0.7387709965830894,0.598737843349191,0.8826086956521739,isotonic,0.04457411094842762,0.15078933071887127,0.008537093472771594
severity,logistic_regression,6,21520,2391,230,0.7701863354037267,0.5391304347826087,0.6342710997442456,0.9672283363177272,0.7595996085017603,0.6141913554702926,0.9478260869565217,isotonic,0.041645151776590776,0.13778927417397382,0.019234181095473736
severity,logistic_regression,7,21520,2391,231,0.7741935483870968,0.5194805194805194,0.6217616580310881,0.966753848003848,0.77306696018032,0.6038624730017838,0.9437229437229437,isotonic,0.041335944025754516,0.1374420788268437,0.021521697094592892
severity,logistic_regression,8,21520,2391,231,0.7687861271676301,0.5757575757575758,0.6584158415841584,0.9697170113836782,0.7800729535346563,0.635434209304643,0.9523809523809523,isotonic,0.039628661465087596,0.13765171546351737,0.020770613106629237
severity,logistic_regression,9,21520,2391,231,0.7891566265060241,0.5670995670995671,0.6599496221662469,0.9509710197210198,0.7485491026139206,0.640299739549063,0.9047619047619048,isotonic,0.04258837753076995,0.14764860560429416,0.01442454581957025
severity,logistic_regression,10,21520,2391,231,0.7314285714285714,0.5541125541125541,0.6305418719211823,0.9639790764790764,0.7529000198134906,0.6038497759633064,0.935064935064935,isotonic,0.04295779812828178,0.14126447395085417,0.016702282663228867
severity,random_forest,1,21519,2392,231,0.8152866242038217,0.5541125541125541,0.6597938144329897,0.9750916983679594,0.8218881688128836,0.6449044932836614,0.9653679653679653,uncalibrated,,,
severity,random_forest,2,21520,2391,230,0.8227848101265823,0.5652173913043478,0.6701030927835051,0.9742892783131802,0.8007156578520949,0.65548434030872,0.9695652173913043,uncalibrated,,,
severity,random_forest,3,21520,2391,230,0.7885714285714286,0.6,0.6814814814814815,0.9731052451562279,0.7997316438697383,0.6598804838334933,0.9652173913043478,uncalibrated,,,
severity,random_forest,4,21520,2391,230,0.7965116279069767,0.5956521739130435,0.681592039800995,0.9742510512443917,0.8067734201975528,0.6612548453931382,0.9695652173913043,uncalibrated,,,
severity,random_forest,5,21520,2391,230,0.7647058823529411,0.5652173913043478,0.65,0.9629982093636199,0.7554306633481078,0.627259933063601,0.9173913043478261,uncalibrated,,,
severity,random_forest,6,21520,2391,230,0.8136645962732919,0.5695652173913044,0.670076726342711,0.9789067058326459,0.8133716163702934,0.6538119460817546,0.991304347826087,uncalibrated,,,
severity,random_forest,7,21520,2391,231,0.8431372549019608,0.5584415584415584,0.671875,0.9755060525893859,0.813967306235629,0.6607036668417222,0.9783549783549783,uncalibrated,,,
severity,random_forest,8,21520,2391,231,0.7955801104972375,0.6233766233766234,0.6990291262135923,0.9790083373416707,0.831240992892579,0.6770909971291257,0.974025974025974,uncalibrated,,,
severity,random_forest,9,21520,2391,231,0.8364779874213837,0.5757575757575758,0.6820512820512821,0.9746011704345038,0.8171481502886727,0.6684225094131323,0.9696969696969697,uncalibrated,,,
severity,random_forest,10,21520,2391,231,0.7873563218390804,0.5930735930735931,0.6765432098765433,0.9752986211319545,0.8063110649053065,0.6550216060717844,0.9826839826839827,uncalibrated,,,
severity,random_forest,1,21519,2392,231,0.7784431137724551,0.5627705627705628,0.6532663316582915,0.9730503955399836,0.8132859181406026,0.6324459010748025,0.961038961038961,platt,0.038895286708616715,0.13423611462896984,0.02932215452266524
severity,random_forest,2,21520,2391,230,0.8083832335329342,0.5869565217391305,0.6801007556675063,0.972490594129127,0.7865344324815722,0.6618727262681354,0.9652173913043478,platt,0.039678526319606854,0.1368867750805804,0.02729710932137083
severity,random_forest,3,21520,2391,230,0.7486631016042781,0.6086956521739131,0.6714628297362111,0.9725046777860492,0.7944973895544152,0.6445597648588484,0.9608695652173913,platt,0.03942362202339584,0.13638427686123383,0.022175174561458594
severity,random_forest,4,21520,2391,230,0.7696335078534031,0.6391304347826087,0.6983372921615202,0.9737500754481622,0.8026008665839577,0.6729645223963838,0.9565217391304348,platt,0.03776304617800354,0.1311147596162309,0.016845868734079388
severity,random_forest,5,21520,2391,230,0.7447916666666666,0.6217391304347826,0.6777251184834123,0.9642959177514436,0.7512173092448275,0.6499824273703334,0.9217391304347826,platt,0.04338534687825039,0.1488899862322258,0.018830062586804475
severity,random_forest,6,21520,2391,230,0.8033707865168539,0.6217391304347826,0.7009803921568627,0.9775908898859225,0.8091509030393073,0.6801982772143362,0.9782608695652174,platt,0.0366303818672287,0.12726174640730195,0.02811763386850997
severity,random_forest,7,21520,2391,231,0.8242424242424242,0.5887445887445888,0.6868686868686869,0.9764890973224306,0.8153928214180794,0.6705586602552637,0.9783549783549783,platt,0.038241411302621306,0.13194573060381892,0.026396091562777835
severity,random_forest,8,21520,2391,231,0.7908163265306123,0.670995670995671,0.7259953161592506,0.9797999839666506,0.8303659688961434,0.7021737903434206,0.9783549783549783,platt,0.03424404536155449,0.12037175331267881,0.023696671182540128
severity,random_forest,9,21520,2391,231,0.7954545454545454,0.6060606060606061,0.687960687960688,0.9740079365079366,0.8097190895022528,0.6667996022837789,0.9523809523809523,platt,0.03826336875827683,0.1332128418977606,0.024572429694310928
severity,random_forest,10,21520,2391,231,0.7487179487179487,0.6320346320346321,0.6854460093896714,0.9736652236652236,0.7936338162637558,0.657757506667746,0.9783549783549783,platt,0.03913764113142275,0.13425595783469021,0.023071048604999127
severity,random_forest,1,21519,2392,231,0.7777777777777778,0.5757575757575758,0.6616915422885572,0.9736203176739966,0.809245194277199,0.6399263015195166,0.961038961038961,isotonic,0.038427371384841064,0.12197812973123384,0.018458827341691696
severity,random_forest,2,21520,2391,230,0.8023255813953488,0.6,0.6865671641791045,0.9732128845341328,0.7902202805575524,0.666744504794941,0.9695652173913043,isotonic,0.03902719905390406,0.12318307439608527,0.015281878648724857
severity,random_forest,3,21520,2391,230,0.7277486910994765,0.6043478260869565,0.6603325415676959,0.971965474921031,0.789139317564175,0.6311092437417456,0.9521739130434783,isotonic,0.03946619807409587,0.12499022856831161,0.015355910669066407
severity,random_forest,4,21520,2391,230,0.7795698924731183,0.6304347826086957,0.6971153846153846,0.9742098062491198,0.8049795840953131,0.6731317336986719,0.9695652173913043,isotonic,0.03777176280581772,0.1205041434257201,0.013128989557167703
severity,random_forest,5,21520,2391,230,0.7419354838709677,0.6,0.6634615384615384,0.9646138060076856,0.7529884105541826,0.6360614810723958,0.9391304347826087,isotonic,0.04261848254155606,0.13515873329477865,0.010575103349390533
severity,random_forest,6,21520,2391,230,0.8043478260869565,0.6434782608695652,0.714975845410628,0.9782306903003843,0.8110732406895301,0.6934634694736146,0.9782608695652174,isotonic,0.03645161244037525,0.1160990169825357,0.02038440487164519
severity,random_forest,7,21520,2391,231,0.8192771084337349,0.5887445887445888,0.6851385390428212,0.976374859708193,0.814427191174746,0.668147973787568,0.9826839826839827,isotonic,0.03736432569155066,0.11803434561044228,0.015661823133630192
severity,random_forest,8,21520,2391,231,0.7925531914893617,0.645021645021645,0.711217183770883,0.9793781064614397,0.8315849532696828,0.6881620900363635,0.974025974025974,isotonic,0.03513413149821888,0.1130651089306255,0.022220582153911976
severity,random_forest,9,21520,2391,231,0.8,0.6060606060606061,0.6896551724137931,0.974450857784191,0.8111388672232068,0.6690762728101125,0.9523809523809523,isotonic,0.03774044337377006,0.12068981867870057,0.01674288797931887
severity,random_forest,10,21520,2391,231,0.75,0.6363636363636364,0.6885245901639344,0.9737193362193363,0.7974008267699855,0.6608888748834126,0.9783549783549783,isotonic,0.03884294499175643,0.12286042292636305,0.014862650043608734
severity,xgboost,1,21519,2392,231,0.7807486631016043,0.6320346320346321,0.6985645933014354,0.9761313805737684,0.8285598619324617,0.6745476354999151,0.974025974025974,uncalibrated,,,
severity,xgboost,2,21520,2391,230,0.797752808988764,0.6173913043478261,0.696078431372549,0.9744723658531678,0.8017747698225595,0.6747946227974302,0.9652173913043478,uncalibrated,,,
severity,xgboost,3,21520,2391,230,0.7883597883597884,0.6478260869565218,0.711217183770883,0.9759149347121904,0.8365100631837905,0.687734182678661,0.9521739130434783,uncalibrated,,,
severity,xgboost,4,21520,2391,230,0.7914438502673797,0.6434782608695652,0.709832134292566,0.9755125445144156,0.8175393316468974,0.6868219222722788,0.9695652173913043,uncalibrated,,,
severity,xgboost,5,21520,2391,230,0.7121951219512195,0.6347826086956522,0.671264367816092,0.9681347202382149,0.7724899057246741,0.6397666341376063,0.9347826086956522,uncalibrated,,,
severity,xgboost,6,21520,2391,230,0.7958115183246073,0.6608695652173913,0.7220902612826603,0.9798885379152164,0.8294719274324166,0.6991240715555328,0.9869565217391304,uncalibrated,,,
severity,xgboost,7,21520,2391,231,0.824468085106383,0.670995670995671,0.7398568019093079,0.9773027898027897,0.821639034273592,0.7197202583242304,0.9826839826839827,uncalibrated,,,
severity,xgboost,8,21520,2391,231,0.8059701492537313,0.7012987012987013,0.75,0.9787778579445247,0.8356442514851469,0.727424732403779,0.9783549783549783,uncalibrated,,,
severity,xgboost,9,21520,2391,231,0.782608695652174,0.6233766233766234,0.6939759036144578,0.9753507295173962,0.8211910338261503,0.6704652784151703,0.9567099567099567,uncalibrated,,,
severity,xgboost,10,21520,2391,231,0.77,0.6666666666666666,0.7146171693735499,0.979673721340388,0.8371459616872556,0.6886613371931758,0.9826839826839827,uncalibrated,,,
severity,xgboost,1,21519,2392,231,0.8375,0.5800865800865801,0.6854219948849105,0.9741361522944124,0.823261415065011,0.6716093911772842,0.9567099567099567,platt,0.039347934162764976,0.14460344215419954,0.027334760891196193
severity,xgboost,2,21520,2391,230,0.8723404255319149,0.5347826086956522,0.6630727762803235,0.973671609359596,0.8038453583631433,0.6589465666476813,0.9565217391304348,platt,0.04076433963767229,0.1480595589330559,0.02906854451849242
severity,xgboost,3,21520,2391,230,0.8385093167701864,0.5869565217391305,0.690537084398977,0.9757197754662696,0.8357482999606486,0.6764522835740187,0.9565217391304348,platt,0.0370976463675322,0.1389089806939888,0.032455304380935524
severity,xgboost,4,21520,2391,230,0.8860759493670886,0.6086956521739131,0.7216494845360825,0.9751845965032291,0.8205160442287411,0.7125816137131482,0.9739130434782609,platt,0.037933448289672704,0.13959798181900146,0.02845904606837212
severity,xgboost,5,21520,2391,230,0.7777777777777778,0.5782608695652174,0.6633416458852868,0.967830915638895,0.7757999787343447,0.6415478428910456,0.9260869565217391,platt,0.042628165585942075,0.15381253648234258,0.021348514167454632
severity,xgboost,6,21520,2391,230,0.8471337579617835,0.5782608695652174,0.6873385012919897,0.9794780999134861,0.8292593845035306,0.6751520326533206,0.9739130434782609,platt,0.03646751277883432,0.13369238332248495,0.03282709143568672
severity,xgboost,7,21520,2391,231,0.8300653594771242,0.5497835497835498,0.6614583333333334,0.9772065897065897,0.8201209929280244,0.649134530220032,0.9783549783549783,platt,0.03915281741235661,0.1431598376302941,0.027207502317101333
severity,xgboost,8,21520,2391,231,0.8698224852071006,0.6363636363636364,0.735,0.9806176847843514,0.8506985700274441,0.7217978830263798,0.9653679653679653,platt,0.03481683839848545,0.13004884656238025,0.032956982481665585
severity,xgboost,9,21520,2391,231,0.8590604026845637,0.5541125541125541,0.6736842105263158,0.9742965367965368,0.8168061596031145,0.6653226841100937,0.9696969696969697,platt,0.03943343956497707,0.14415316343195783,0.023153994433949596
severity,xgboost,10,21520,2391,231,0.8242424242424242,0.5887445887445888,0.6868686868686869,0.9783810325476993,0.8351626468049045,0.6705586602552637,0.974025974025974,platt,0.037328452323607715,0.13667396265866236,0.0328958329338916
severity,xgboost,1,21519,2392,231,0.85,0.5887445887445888,0.6956521739130435,0.9757477598754786,0.8297296834428419,0.6829399338597877,0.974025974025974,isotonic,0.0370206903995986,0.1190290430996149,0.020816055473086598
severity,xgboost,2,21520,2391,230,0.8601398601398601,0.5347826086956522,0.6595174262734584,0.9752399251554232,0.8072233531158195,0.6534625256832719,0.9695652173913043,isotonic,0.03829475021590546,0.12174458950757691,0.0207305073706922
severity,xgboost,3,21520,2391,230,0.8481012658227848,0.5826086956521739,0.6907216494845361,0.9760034605557008,0.833355262460898,0.6783232496704913,0.9521739130434783,isotonic,0.03679756572071644,0.11894425292855791,0.02345515580229314
severity,xgboost,4,21520,2391,230,0.8805031446540881,0.6086956521739131,0.7197943444730077,0.9764149045329257,0.82734658874569,0.7099487299120688,0.9652173913043478,isotonic,0.036706358685024684,0.1187906046284901,0.02743526898781776
severity,xgboost,5,21520,2391,230,0.7692307692307693,0.5652173913043478,0.6516290726817042,0.9683580467979799,0.7783926793872867,0.6295037932914106,0.9304347826086956,isotonic,0.04121952825174556,0.1310838775043315,0.016521874151887113
severity,xgboost,6,21520,2391,230,0.8376623376623377,0.5608695652173913,0.671875,0.9801118644749813,0.8314730210000856,0.6597937809759817,0.9695652173913043,isotonic,0.03555120681115815,0.113817949528447,0.024780515183600006
severity,xgboost,7,21520,2391,231,0.8333333333333334,0.5627705627705628,0.6718346253229974,0.9778138528138529,0.820368978986038,0.6588299253262684,0.9913419913419913,isotonic,0.036717783552768994,0.11728398646064826,0.019599332836729648
severity,xgboost,8,21520,2391,231,0.8682634730538922,0.6277056277056277,0.7286432160804021,0.9806146785313452,0.8504984547303125,0.7157454199150804,0.974025974025974,isotonic,0.0345007103377757,0.11208361952417023,0.027531962694786413
severity,xgboost,9,21520,2391,231,0.8523489932885906,0.5497835497835498,0.6684210526315789,0.9758126903960236,0.8241945357907237,0.6594662161419929,0.9696969696969697,isotonic,0.037291407499031336,0.11978161483353429,0.01858697954590678
severity,xgboost,10,21520,2391,231,0.8170731707317073,0.5800865800865801,0.6784810126582278,0.9800605258938593,0.8413471152370879,0.6617880595984632,0.9913419913419913,isotonic,0.03614597900492288,0.11740121450044318,0.025853495200735915
severity,lightgbm,1,21519,2392,231,0.6273885350318471,0.8528138528138528,0.7229357798165138,0.9760011698928867,0.8308806027258296,0.6985771462695607,0.961038961038961,uncalibrated,,,
severity,lightgbm,2,21520,2391,230,0.60828025477707,0.8304347826086956,0.7022058823529411,0.9733134820835765,0.8069954085093527,0.6752707177012082,0.9478260869565217,uncalibrated,,,
severity,lightgbm,3,21520,2391,230,0.6273885350318471,0.8565217391304348,0.7242647058823529,0.9755165684163934,0.8338723542395552,0.7004681596163609,0.9434782608695652,uncalibrated,,,
severity,lightgbm,4,21520,2391,230,0.6144200626959248,0.8521739130434782,0.7140255009107468,0.9774581011206567,0.8242215655527606,0.6896169704347476,0.9826086956521739,uncalibrated,,,
severity,lightgbm,5,21520,2391,230,0.5688073394495413,0.808695652173913,0.6678635547576302,0.9671549001066334,0.7743853705977911,0.6379890484188571,0.9434782608695652,uncalibrated,,,
severity,lightgbm,6,21520,2391,230,0.6253869969040248,0.8782608695652174,0.7305605786618445,0.9798080598756613,0.8257536945121741,0.7092973002210253,0.9869565217391304,uncalibrated,,,
severity,lightgbm,7,21520,2391,231,0.6552901023890785,0.8311688311688312,0.732824427480916,0.9766734808401475,0.8197809431351366,0.7067066825915069,0.974025974025974,uncalibrated,,,
severity,lightgbm,8,21520,2391,231,0.6335403726708074,0.8831168831168831,0.7377938517179023,0.9783790283790285,0.8363637125082352,0.7169857354663997,0.9653679653679653,uncalibrated,,,
severity,lightgbm,9,21520,2391,231,0.6254071661237784,0.8311688311688312,0.7137546468401487,0.9753146544813212,0.8247687510798256,0.6869961042390114,0.9523809523809523,uncalibrated,,,
severity,lightgbm,10,21520,2391,231,0.6123076923076923,0.8614718614718615,0.7158273381294964,0.9759359467692801,0.8193767110441941,0.6923353180508308,0.9696969696969697,uncalibrated,,,
severity,lightgbm,1,21519,2392,231,0.7956989247311828,0.6406926406926406,0.709832134292566,0.9764979737214814,0.8367337744339216,0.6872861720205568,0.961038961038961,platt,0.03750398140249557,0.13263420029625678,0.026589714885031694
severity,lightgbm,2,21520,2391,230,0.7942857142857143,0.6043478260869565,0.6864197530864198,0.9738969478703499,0.8042747419774275,0.6653265682938668,0.9608695652173913,platt,0.03922809552936885,0.13778467201499153,0.026106234336992672
severity,lightgbm,3,21520,2391,230,0.7772020725388601,0.6521739130434783,0.7092198581560284,0.9761583807818441,0.8347295807742083,0.6843926017163361,0.9391304347826087,platt,0.03706437376300427,0.1335841157989036,0.027434538628461312
severity,lightgbm,4,21520,2391,230,0.8181818181818182,0.6652173913043479,0.7338129496402878,0.976226787115466,0.8235663999402104,0.7132357706556728,0.9739130434782609,platt,0.03712608225908297,0.13064548257210074,0.026372702185865043
severity,lightgbm,5,21520,2391,230,0.7323232323232324,0.6304347826086957,0.677570093457944,0.9664446814075609,0.7672102394159244,0.6482564784146222,0.9260869565217391,platt,0.042671335779210784,0.14968738665662082,0.015174147065232613
severity,lightgbm,6,21520,2391,230,0.8324022346368715,0.6478260869565218,0.7286063569682152,0.9795545540510633,0.8318781157715952,0.7102690057451111,0.9826086956521739,platt,0.035451854304325486,0.12551837731537377,0.029829638649966864
severity,lightgbm,7,21520,2391,231,0.8218390804597702,0.6190476190476191,0.7061728395061728,0.9765592432259099,0.8186498864543339,0.6877210592587777,0.9653679653679653,platt,0.03842500603299079,0.13510005734595257,0.02900187609082626
severity,lightgbm,8,21520,2391,231,0.8157894736842105,0.670995670995671,0.7363420427553444,0.9796757255090588,0.8443445460403187,0.7152360347555476,0.974025974025974,platt,0.035200543544277346,0.1262194924535627,0.029649685111351777
severity,lightgbm,9,21520,2391,231,0.7955801104972375,0.6233766233766234,0.6990291262135923,0.9751282667949335,0.8210678270871468,0.6770909971291257,0.961038961038961,platt,0.038253441449538114,0.1354269873157294,0.026440482451898378
severity,lightgbm,10,21520,2391,231,0.7835051546391752,0.658008658008658,0.7152941176470589,0.9776194484527818,0.8341368811380232,0.6909101108432716,0.9567099567099567,platt,0.03663523213636771,0.1294739967432934,0.026434494480877892
severity,lightgbm,1,21519,2392,231,0.8385093167701864,0.5844155844155844,0.6887755102040817,0.9770548747874059,0.8386172475459133,0.6747738204476595,0.9696969696969697,isotonic,0.03656540302981879,0.11930356935833392,0.021798733545400736
severity,lightgbm,2,21520,2391,230,0.8671328671328671,0.5391304347826087,0.6648793565683646,0.9739472466450718,0.8062741962024411,0.6594441908973342,0.9565217391304348,isotonic,0.038542793004138695,0.12368311136063075,0.021548959193469434
severity,lightgbm,3,21520,2391,230,0.8385093167701864,0.5869565217391305,0.690537084398977,0.9763947850230368,0.8346910634748389,0.6764522835740187,0.9565217391304348,isotonic,0.036962444881320125,0.12092009589793928,0.026684847719298233
severity,lightgbm,4,21520,2391,230,0.8650306748466258,0.6130434782608696,0.7175572519083969,0.9775003520914232,0.8274913767110381,0.7052750832634646,0.9826086956521739,isotonic,0.03629726542441512,0.1185321292409782,0.023635548859606552
severity,lightgbm,5,21520,2391,230,0.7590361445783133,0.5478260869565217,0.6363636363636364,0.9672645514355271,0.775608447328473,0.6140268818446286,0.9347826086956522,isotonic,0.04141045818171953,0.13278529935786218,0.01986351446040581
severity,lightgbm,6,21520,2391,230,0.863013698630137,0.5478260869565217,0.6702127659574468,0.9798583586503833,0.8309826620219892,0.663207999763471,0.9826086956521739,isotonic,0.0359490524277456,0.11589137847410053,0.02733071532220533
severity,lightgbm,7,21520,2391,231,0.8445945945945946,0.5411255411255411,0.6596306068601583,0.9768688872855539,0.8207688839405446,0.6503606427636409,0.9696969696969697,isotonic,0.03728101409971443,0.11943388452152504,0.02295178666778903
severity,lightgbm,8,21520,2391,231,0.8545454545454545,0.6103896103896104,0.7121212121212122,0.9793951418951419,0.8438090883304726,0.6984848807566612,0.9696969696969697,isotonic,0.03507926351048864,0.11518281501510994,0.023952025416992272
severity,lightgbm,9,21520,2391,231,0.869281045751634,0.5757575757575758,0.6927083333333334,0.9769881353214687,0.8320751780834186,0.6838419400851027,0.974025974025974,isotonic,0.03676842906635409,0.11947717562625078,0.020131592330398965
severity,lightgbm,10,21520,2391,231,0.8301886792452831,0.5714285714285714,0.676923076923077,0.9782297178130511,0.8348861494592441,0.6627405117169116,0.974025974025974,isotonic,0.03666723449746142,0.11970595508092276,0.026063703731729993
szz,logistic_regression,1,21519,2392,30,0.056338028169014086,0.8,0.10526315789473684,0.9257408975444539,0.2793584365282428,0.1831935986929586,0.8,uncalibrated,,,
szz,logistic_regression,2,21520,2391,29,0.05755395683453238,0.8275862068965517,0.10762331838565023,0.917472042979357,0.19263327738371705,0.1907354254991374,0.8275862068965517,uncalibrated,,,
szz,logistic_regression,3,21520,2391,29,0.0625,0.9310344827586207,0.11713665943600868,0.9545388186516394,0.2889749450833518,0.21609635516318382,0.9655172413793104,uncalibrated,,,
szz,logistic_regression,4,21520,2391,29,0.057692307692307696,0.8275862068965517,0.10786516853932585,0.9288738357324302,0.1567628052600497,0.19103842999191573,0.8620689655172413,uncalibrated,,,
szz,logistic_regression,5,21520,2391,30,0.05263157894736842,0.7,0.0979020979020979,0.9159536919384441,0.22940461065504647,0.16117196644837567,0.7333333333333333,uncalibrated,,,
szz,logistic_regression,6,21520,2391,30,0.06088992974238876,0.8666666666666667,0.1137855579868709,0.9078074262318228,0.21003154617310743,0.20251008475285298,0.8666666666666667,uncalibrated,,,
szz,logistic_regression,7,21520,2391,30,0.050239234449760764,0.7,0.09375,0.8848369335027532,0.1893160330460444,0.1558643685951208,0.7666666666666667,uncalibrated,,,
szz,logistic_regression,8,21520,2391,30,0.06084656084656084,0.7666666666666667,0.11274509803921569,0.9144289143018495,0.20191776364114256,0.18803456388939024,0.8666666666666667,uncalibrated,,,
szz,logistic_regression,9,21520,2391,30,0.06178489702517163,0.9,0.11563169164882227,0.9522942256106169,0.2259201807856699,0.20919362035345582,0.9,uncalibrated,,,
szz,logistic_regression,10,21520,2391,30,0.05785123966942149,0.9333333333333333,0.10894941634241245,0.9321191585486376,0.15955928332627115,0.20504852166683152,0.9333333333333333,uncalibrated,,,
szz,logistic_regression,1,21519,2392,30,0.0,0.0,0.0,0.919827829523003,0.2743611026339814,0.0,0.8,platt,0.011260517133667734,0.050620526000008534,0.00504444454417534
szz,logistic_regression,2,21520,2391,29,0.0,0.0,0.0,0.9059534584951385,0.1850526959313668,0.0,0.7241379310344828,platt,0.010986450461468051,0.05189440838122457,0.006415111533138351
szz,logistic_regression,3,21520,2391,29,0.0,0.0,0.0,0.9442319483780549,0.29149086390686024,0.0,0.896551724137931,platt,0.010806635958695314,0.04844266010382917,0.005950783584215656
szz,logistic_regression,4,21520,2391,29,0.0,0.0,0.0,0.9259102455546148,0.1554541564942704,0.0,0.8275862068965517,platt,0.011193665077818438,0.05152367886125035,0.004884057616054972
szz,logistic_regression,5,21520,2391,30,0.0,0.0,0.0,0.9069038542990258,0.21623671470342956,0.0,0.7666666666666667,platt,0.011414906206946848,0.05304858208114229,0.0037858925464017866
szz,logistic_regression,6,21520,2391,30,0.0,0.0,0.0,0.8943950303543696,0.14301972074570457,0.0,0.8,platt,0.011536123353076737,0.0533197398980585,0.005288506531910812
szz,logistic_regression,7,21520,2391,30,0.0,0.0,0.0,0.8670055061414655,0.19962540768693096,0.0,0.7,platt,0.011610263846467522,0.05537747691540259,0.0031978956301455517
szz,logistic_regression,8,21520,2391,30,0.0,0.0,0.0,0.8984328674290555,0.16625536983509737,0.0,0.8,platt,0.01178143760758497,0.056442158479029905,0.0009823257282713881
szz,logistic_regression,9,21520,2391,30,0.0,0.0,0.0,0.949696456303826,0.18407580584504038,-0.002305757783473437,0.9333333333333333,platt,0.011593485395580543,0.05154342977267582,0.005010195059725252
szz,logistic_regression,10,21520,2391,30,0.0,0.0,0.0,0.9396865734858112,0.15561169274156408,0.0,1.0,platt,0.011602994033695491,0.05283573052789305,0.0032201800983305746
szz,logistic_regression,1,21519,2392,30,0.0,0.0,0.0,0.9322396274343777,0.2805153103308726,0.0,0.9,isotonic,0.011206731176712736,0.04990896839527382,0.012073497293758501
szz,logistic_regression,2,21520,2391,29,0.0,0.0,0.0,0.9042526789103332,0.1644443276031422,0.0,0.7931034482758621,isotonic,0.011167121236380693,0.05347793311145574,0.01235247490309756
szz,logistic_regression,3,21520,2391,29,0.0,0.0,0.0,0.9427501532891471,0.27402301457131134,0.0,0.896551724137931,isotonic,0.010704001542306161,0.04783096278643345,0.010083562960383008
szz,logistic_regression,4,21520,2391,29,0.0,0.0,0.0,0.9254649770796227,0.15254004731077195,0.0,0.8275862068965517,isotonic,0.011097968343880946,0.05148683054482594,0.009209738663483121
szz,logistic_regression,5,21520,2391,30,0.0,0.0,0.0,0.8910631088521812,0.19135163745781855,0.0,0.7,isotonic,0.011594689480495874,0.056582343469496914,0.015419169432065434
szz,logistic_regression,6,21520,2391,30,0.0,0.0,0.0,0.8831074403501342,0.18869754019708615,0.0,0.8,isotonic,0.011728784854174286,0.05831365957025477,0.016086325123580665
