variant,model,fold,n_train,n_test,n_pos_test,precision,recall,f1,roc_auc,pr_auc,mcc,ce_at_20
severity,random_forest,10,21520,2391,231,0.7783505154639175,0.6536796536796536,0.7105882352941176,0.9753687670354337,0.8116579668756522,0.6857253250652356,0.9783549783549783
severity,xgboost,1,21519,2392,231,0.8021978021978022,0.6320346320346321,0.7070217917675545,0.9772381713612626,0.83790832362315,0.6855543165883008,0.9826839826839827
severity,xgboost,2,21520,2391,230,0.8103448275862069,0.6130434782608696,0.698019801980198,0.9758706717904352,0.813788962369607,0.6785314138611022,0.9739130434782609
severity,xgboost,3,21520,2391,230,0.7903225806451613,0.6391304347826087,0.7067307692307693,0.9748123855702875,0.8260311598947967,0.6837232344490364,0.9608695652173913
severity,xgboost,4,21520,2391,230,0.7967032967032966,0.6304347826086957,0.7038834951456311,0.9769068265497052,0.8270906921933251,0.6819302818674374,0.9782608695652174
severity,xgboost,5,21520,2391,230,0.735,0.6391304347826087,0.6837209302325581,0.9682011146208479,0.7773495934916596,0.6545623612366207,0.9434782608695652
severity,xgboost,6,21520,2391,230,0.8010752688172043,0.6478260869565218,0.7163461538461539,0.9815081584612599,0.841250800857711,0.6943147351994009,0.991304347826087
severity,xgboost,7,21520,2391,231,0.8076923076923077,0.6363636363636364,0.711864406779661,0.9772426647426646,0.8273820327582262,0.69088063125904,0.9783549783549783
severity,xgboost,8,21520,2391,231,0.8223350253807107,0.7012987012987013,0.7570093457943925,0.9804132595799263,0.8562483469876976,0.7360922364059261,0.9696969696969697
severity,xgboost,9,21520,2391,231,0.7989130434782609,0.6363636363636364,0.708433734939759,0.9764630431297099,0.8323803654960835,0.6864004919409226,0.961038961038961
severity,xgboost,10,21520,2391,231,0.7989690721649485,0.670995670995671,0.7294117647058823,0.9801767676767676,0.8446840037716616,0.7064644681773794,0.987012987012987
severity,lightgbm,1,21519,2392,231,0.6099071207430341,0.8528138528138528,0.7111913357400722,0.9769146479003027,0.838047453988631,0.6866728482774584,0.9653679653679653
severity,lightgbm,2,21520,2391,230,0.6214511041009464,0.8565217391304348,0.720292504570384,0.9756775244955032,0.8131943154755809,0.6964427379551055,0.9608695652173913
severity,lightgbm,3,21520,2391,230,0.632258064516129,0.8521739130434782,0.725925925925926,0.9778765869263425,0.842488033295895,0.7016971731361178,0.9608695652173913
severity,lightgbm,4,21520,2391,230,0.6048632218844985,0.8652173913043478,0.7119856887298748,0.9776170452487777,0.8319808678792795,0.6890921484109216,0.9739130434782609
severity,lightgbm,5,21520,2391,230,0.5710059171597633,0.8391304347826087,0.6795774647887324,0.9690823491539746,0.7876620097004883,0.6533918377463244,0.9391304347826087
severity,lightgbm,6,21520,2391,230,0.6448598130841121,0.9,0.7513611615245009,0.9811802104500733,0.8421236060516866,0.7327628958709539,0.9869565217391304
severity,lightgbm,7,21520,2391,231,0.6486486486486487,0.8311688311688312,0.7286527514231499,0.9772787397787397,0.8304702315921573,0.7023736820409612,0.9696969696969697
severity,lightgbm,8,21520,2391,231,0.6130952380952381,0.8917748917748918,0.7266313932980599,0.980268959435626,0.8476267168129862,0.7069137331117333,0.974025974025974
severity,lightgbm,9,21520,2391,231,0.6314102564102564,0.8528138528138528,0.7255985267034991,0.9779401154401155,0.8395560755119233,0.701272009966001,0.9653679653679653
severity,lightgbm,10,21520,2391,231,0.6163141993957704,0.8831168831168831,0.7259786476868327,0.9786455828122496,0.8380459580083903,0.7051498285085849,0.9783549783549783
szz,logistic_regression,1,21519,2392,30,0.05741626794258373,0.8,0.10714285714285714,0.9239062941010442,0.2658761411458889,0.1855557522823736,0.8333333333333334
szz,logistic_regression,2,21520,2391,29,0.0575,0.7931034482758621,0.10722610722610723,0.9187129551227774,0.20843933901966175,0.1857869072099541,0.8275862068965517
szz,logistic_regression,3,21520,2391,29,0.06443914081145585,0.9310344827586207,0.12053571428571429,0.9574002160647026,0.3381862943011875,0.2202833133102504,0.9655172413793104
